order_id,order_date,customer_name,product_name,category,region,sales_channel,customer_segment,payment_method,salesperson,quantity,unit_price,discount_percent,rating
ORD-00796,2025-04-26,Toko Elektronik Sukses,wireless mouse,Accessories,Sulawesi Selatan,E-Commerce,government,Kartu Kredit,SITI RAHAYU,7,384975,,3.2
ORD-00797,2025-06-08,Ibu Sari Dewi,Gaming chair,Peripherals,Sumatera Utara,direct sales,retail,QRIS,SITI RAHAYU,27,-9999,19,4.0
ORD-00798,2023-01-19,PT Global Digital,USB C Hub,furniture,Sulawesi Selatan,Online,Retail,QRIS,Dewi Lestari,50,241907,29,2.5
ORD-00799,2025-04-13,CV Karya Indah,Gaming Chair,electronics,Bali,Offline,SME,Transfer Bank,Fajar Kurniawan,,2346753,N/A,3.6
ORD-00799,20250325,Bapak Joko Widodo,Desk Lamp LED,Accessories,Sumatera Utara,e-commerce,sme,kartu kredit,Budi Santoso,-1,333959,19,2.0
ORD-00801,2025-07-24,PT Teknologi Nusantara,Mechanical Keyboard,Peripherals,Kalimantan Timur,Online,CORPORATE,QRIS,Nurul Hidayah,24,777410,29,4.9
ORD-00802,2023-09-07,CV Karya Indah,4K Monitor,Peripherals,DKI Jakarta,e-commerce,Retail,Transfer Bank,Dewi Lestari,26,5189594,4,2.3
ORD-00803,2025-09-06,Toko Elektronik Sukses,Noise Cancelling Headset,Accessories,Kalimantan Timur,Direct Sales,government,Transfer Bank,SITI RAHAYU,7,"1251162,00",20,1.8
ORD-00804,2024-05-08,CV Karya Indah,Wireless Mouse,Peripherals,Sumatera Utara,E-Commerce,Retail,cod,Dewi Lestari,43,372506,6,3.5
ORD-00805,N/A,Koperasi Sejahtera,wireless mouse,accessories,Jawa Barat,Online,government,Kartu Kredit,Riko Pratama,29,382007,150,3.5
ORD-00806,2025-06-19,Yayasan Pendidikan Maju,Gaming chair,furniture,Kalimantan Timur,direct sales,Corporate,transfer bank,Ahmad Fauzi,37,3031476,N/A,6.5
ORD-00807,2024-07-19,Yayasan Pendidikan Maju,Noise Cancelling Headset,Accessories,Jawa Timur,online,retail,transfer bank,Ahmad Fauzi,4,973776,4,2.8
ORD-00808,N/A,PT Maju Bersama,USB C Hub,Furniture,Sumatera Utara,E-Commerce,retail,COD,budi santoso,,Rp 296829,17,4.3
ORD-00809,2025-03-13,PT Maju Bersama,wireless mouse,furniture,Jawa Timur,online,SME,kartu kredit,Budi Santoso,23,355975,25,2.5
ORD-00810,2023-09-11,PT Teknologi Nusantara,Webcam HD,Electronics,Sulawesi Selatan,direct sales,SME,Kartu Kredit,Ahmad Fauzi,49,465931,17,4.2
ORD-00811,14/09/2025,UD Sentosa,Wireless Mouse,Electronics,DKI Jakarta,direct sales,retail,Transfer Bank,Budi Santoso,5,300437.19,12,1.3
ORD-00812,2024-11-20,Ibu Sari Dewi,Laptop Pro X1,Electronics,Jawa Timur,e-commerce,Retail,transfer bank,Siti Rahayu,48,8533112,20,3.3
ORD-00813,2024-08-15,CV Karya Indah,USB-C Hub,Electronics,jawa barat,OFFLINE,CORPORATE,transfer bank,Budi Santoso,26,,,2.6
ORD-00814,2025-12-20,PT Maju Bersama,Laptop Pro X1,Peripherals,DKI JAKARTA,direct sales,SME,Transfer Bank,Ahmad Fauzi,50,Rp 10780442,2,1.8
ORD-00815,N/A,Toko Elektronik Sukses,USB-C Hub,PERIPHERALS,jawa barat,online,retail,kartu kredit,SITI RAHAYU,30,-9999,21,1.7
ORD-00816,2025-10-12,UD Sentosa,4k monitor,Accessories,Sulawesi Selatan,Direct Sales,Government,cod,Ahmad fauzi,13,5231941,9,3.9
ORD-00817,2024-05-02,PT Global Digital,Wireless Mouse,Furniture,JAWA TIMUR,E-Commerce,Retail,Kartu Kredit,SITI RAHAYU,14,297783,3,6.5
ORD-00818,2025-09-27,PT Global Digital,Noise Cancelling Headset,Furniture,Jawa Timur,Online,Government,Kartu Kredit,Ahmad fauzi,41,1518351,18,6.5
ORD-00819,20230922,PT Global Digital,USB C Hub,Accessories,JAWA TIMUR,OFFLINE,retail,Kartu Kredit,Nurul Hidayah,27,304140,23,3.8
ORD-00820,07-17-2023,Bapak Joko Widodo,Mechanical KEYBOARD,Peripherals,DKI JAKARTA,direct sales,Retail,qris,Ahmad fauzi,10,520732,,1.7
ORD-00821,2024-02-22,N/A,Noise Cancelling Headset,Peripherals,JAWA TIMUR,Direct Sales,Retail,kartu kredit,Nurul Hidayah,37,"1273702,00",2,1.6
ORD-00822,09-10-2025,Yayasan Pendidikan Maju,Desk lamp,Electronics,Sulawesi Selatan,E-Commerce,retail,qris,Fajar Kurniawan,2,,1,3.8
ORD-00823,2024-12-20,PT Global Digital,4k monitor,electronics,Sulawesi Selatan,E-Commerce,Government,transfer bank,Fajar Kurniawan,41,3955488,17,
ORD-00824,2024-08-07,-,USB C Hub,Peripherals,jawa barat,online,retail,qris,Ahmad fauzi,43,310182,2,1.3
ORD-00825,2023-06-17,Toko Elektronik Sukses,headset,accessories,JAWA TIMUR,online,SME,cod,Ahmad Fauzi,32,1345983,16,1.7
ORD-00826,2024-11-15,,Wireless Mouse,electronics,Jawa Barat,Direct Sales,SME,qris,Fajar Kurniawan,2,328929,24,2.5
ORD-00827,06/05/2025,UD Sentosa,Mechanical KEYBOARD,accessories,Bali,e-commerce,retail,QRIS,budi santoso,41,"760292,00",,
ORD-00828,2025-11-11,N/A,Gaming chair,Peripherals,jawa barat,e-commerce,Government,transfer bank,Siti Rahayu,49,3545026,30,4.9
ORD-00829,2023-09-23,Koperasi Sejahtera,External SSD 1TB,Accessories,jawa barat,Direct Sales,Corporate,COD,Nurul Hidayah,2,940334,,2.3
ORD-00830,11-17-2023,Koperasi Sejahtera,Desk Lamp LED,electronics,Sumatera Utara,Online,retail,transfer bank,Fajar Kurniawan,,417810,,2.3
ORD-00831,2024-08-04,PT Teknologi Nusantara,Mechanical Keyboard,PERIPHERALS,Sumatera Utara,e-commerce,CORPORATE,Kartu Kredit,budi santoso,21,756903,,-1
ORD-00832,,CV Karya Indah,External SSD 1TB,furniture,DKI JAKARTA,Direct Sales,Retail,Transfer Bank,Fajar Kurniawan,19,1076604,11,
ORD-00833,2024-06-05,Koperasi Sejahtera,Gaming chair,accessories,Sulawesi Selatan,Online,Government,cod,Budi Santoso,33,3313780,4,
ORD-00834,2024-03-05,Koperasi Sejahtera,4k monitor,Electronics,jawa barat,e-commerce,sme,cod,Riko Pratama,22,Rp 4915684,17,N/A
ORD-00835,2025-07-11,CV Karya Indah,Laptop Pro X2,electronics,DKI Jakarta,online,CORPORATE,Kartu Kredit,Siti Rahayu,1,10206891,7,N/A
ORD-00836,2024-08-02,Ibu Sari Dewi,4K Monitor,PERIPHERALS,jawa barat,Offline,retail,Transfer Bank,budi santoso,41,Rp 4910126,9,3.1
ORD-00837,N/A,N/A,Desk lamp,accessories,DKI Jakarta,direct sales,retail,qris,Ahmad fauzi,42,305209,150,4.7
ORD-00838,2023-04-20,PT Teknologi Nusantara,Mechanical Keyboard,Accessories,DKI Jakarta,Offline,Government,COD,Siti Rahayu,42,722822,N/A,3.1
ORD-00839,03/12/2025,CV Karya Indah,Webcam HD,accessories,jawa barat,Online,Government,cod,SITI RAHAYU,,540821,23,2.1
ORD-00840,08/09/2025,Toko Elektronik Sukses,Gaming chair,Electronics,jawa barat,online,Corporate,cod,SITI RAHAYU,26,2494314,3,1.3
ORD-00841,2025-10-20,UD Sentosa,Webcam HD,Furniture,Jawa Barat,Direct Sales,Government,QRIS,Ahmad Fauzi,11,"606529,00",21,3.6
ORD-00842,2025-05-09,UD Sentosa,External SSD 1TB,Furniture,jawa barat,Direct Sales,retail,COD,budi santoso,32,,,
ORD-00843,2025-10-15,PT Global Digital,Gaming Chair,electronics,Bali,direct sales,Corporate,QRIS,Ahmad fauzi,37,2466925,21,
ORD-00844,20231125,UD Sentosa,Webcam HD,accessories,jawa barat,online,retail,QRIS,Ahmad Fauzi,9,,17,4.5
ORD-00845,2025-09-12,Bapak Joko Widodo,Desk lamp,accessories,Sulawesi Selatan,direct sales,government,COD,budi santoso,41,"315567,00",25,4.1
ORD-00846,,,Desk Lamp LED,Accessories,JAWA TIMUR,Offline,government,Kartu Kredit,Ahmad fauzi,14,480422,24,
ORD-00847,2025-12-17,CV Karya Indah,wireless mouse,Electronics,Jawa Timur,E-Commerce,retail,cod,Riko Pratama,,380896.11,2,3.0
ORD-00848,20231123,CV Karya Indah,Mechanical KEYBOARD,Electronics,DKI Jakarta,online,Corporate,COD,Ahmad Fauzi,27,565381,24,1.5
ORD-00849,12-17-2025,PT Maju Bersama,Noise Cancelling Headset,Electronics,Jawa Timur,Online,sme,QRIS,budi santoso,,1408064,9,2.5
ORD-00850,2023-02-10,UD Sentosa,Noise Cancelling Headset,accessories,Kalimantan Timur,Offline,Government,transfer bank,Ahmad Fauzi,36,-9999,27,2.3
ORD-00851,24/12/2023,N/A,Mechanical KEYBOARD,Furniture,Jawa Barat,OFFLINE,government,kartu kredit,SITI RAHAYU,14,713766,22,1.1
ORD-00852,2024-09-12,,4K Monitor,Furniture,Kalimantan Timur,OFFLINE,SME,kartu kredit,Nurul Hidayah,49,3416788.52,,N/A
ORD-00853,2024-05-02,Yayasan Pendidikan Maju,4k monitor,Peripherals,jawa barat,online,sme,COD,Nurul Hidayah,40,4875250,13,2.6
ORD-00854,,Ibu Sari Dewi,Webcam hd,Peripherals,jawa barat,Direct Sales,CORPORATE,QRIS,Budi Santoso,3,420384,12,6.5
ORD-00855,2025-06-12,PT Maju Bersama,4k monitor,electronics,Bali,Offline,government,cod,Fajar Kurniawan,12,5127315,25,1.0
ORD-00856,2023-02-15,CV Karya Indah,4K Monitor,Peripherals,Jawa Barat,OFFLINE,Retail,qris,Nurul Hidayah,49,4249991,0,3.9
ORD-00857,2023-09-02,Bapak Joko Widodo,Gaming chair,Electronics,Jawa Timur,Direct Sales,Retail,cod,Siti Rahayu,7,3237670,N/A,2.4
ORD-00858,2023-10-14,Bapak Joko Widodo,Desk Lamp LED,Accessories,JAWA TIMUR,online,Corporate,COD,Budi Santoso,35,Rp 388896,19,1.8
ORD-00859,2024-03-03,CV Karya Indah,Webcam HD,furniture,DKI Jakarta,direct sales,CORPORATE,qris,SITI RAHAYU,5,,0,2.1
ORD-00860,2024-11-15,Koperasi Sejahtera,Laptop Pro X2,Electronics,Jawa Timur,Offline,Retail,cod,Fajar Kurniawan,17,9584189,24,1.3
ORD-00861,20/05/2023,PT Global Digital,Gaming Chair,Electronics,jawa barat,OFFLINE,Corporate,kartu kredit,Ahmad Fauzi,3,"3402183,00",29,N/A
ORD-00862,2025-09-24,Yayasan Pendidikan Maju,Mechanical Keyboard,Accessories,DKI JAKARTA,direct sales,Corporate,qris,SITI RAHAYU,25,568243,30,3.3
ORD-00863,03/01/2024,Yayasan Pendidikan Maju,Laptop Pro X2,furniture,DKI Jakarta,OFFLINE,CORPORATE,Kartu Kredit,Fajar Kurniawan,,10404516.51,4,1.2
ORD-00864,2025-11-21,Ibu Sari Dewi,Noise Cancelling Headset,Peripherals,Jawa Timur,e-commerce,Retail,QRIS,Budi Santoso,35,"1370608,00",18,6.5
ORD-00865,N/A,Toko Elektronik Sukses,USB-C Hub,Peripherals,Jawa Timur,direct sales,Retail,transfer bank,Nurul Hidayah,17,246500,N/A,3.1
ORD-00866,2024-09-02,Koperasi Sejahtera,USB C Hub,PERIPHERALS,DKI JAKARTA,Online,Government,Transfer Bank,Budi Santoso,21,340033,6,2.2
ORD-00867,N/A,PT Maju Bersama,Mechanical Keyboard,Furniture,Sulawesi Selatan,direct sales,CORPORATE,QRIS,Fajar Kurniawan,10,647433.97,,3.7
ORD-00868,2024-07-02,Bapak Joko Widodo,wireless mouse,Accessories,Jawa Timur,E-Commerce,Corporate,qris,Siti Rahayu,36,Rp 365314,25,1.9
ORD-00869,2025-07-13,Bapak Joko Widodo,USB C Hub,furniture,DKI Jakarta,E-Commerce,Retail,qris,Riko Pratama,17,284103,16,2.8
ORD-00870,2025-09-05,Toko Elektronik Sukses,Mechanical KEYBOARD,Furniture,DKI Jakarta,Direct Sales,retail,qris,Riko Pratama,37,693752,16,4.5
ORD-00871,2025-02-03,-,headset,Furniture,Sulawesi Selatan,direct sales,Corporate,qris,Budi Santoso,14,Rp 1414013,-5,-1
ORD-00872,20230606,N/A,Webcam HD,furniture,Jawa Timur,OFFLINE,retail,cod,SITI RAHAYU,3,548871,150,4.6
ORD-00873,,,Desk Lamp LED,accessories,DKI Jakarta,E-Commerce,Corporate,Kartu Kredit,SITI RAHAYU,45,453663,27,
ORD-00874,2025-03-04,Ibu Sari Dewi,Mechanical Keyboard,Furniture,Kalimantan Timur,Online,Retail,qris,Ahmad fauzi,29,795532,7,1.7
ORD-00875,2025-07-19,PT Global Digital,Gaming Chair,furniture,Bali,OFFLINE,SME,cod,Riko Pratama,6,2605706,21,3.5
ORD-00876,2023-02-16,Ibu Sari Dewi,Wireless Mouse,accessories,jawa barat,OFFLINE,SME,Transfer Bank,budi santoso,44,425692,,1.8
ORD-00877,2023-07-16,,USB-C Hub,Peripherals,Sulawesi Selatan,E-Commerce,government,kartu kredit,Fajar Kurniawan,2,"304136,00",16,2.0
ORD-00878,2023-06-26,PT Maju Bersama,Mechanical KEYBOARD,electronics,Sulawesi Selatan,e-commerce,SME,cod,SITI RAHAYU,-1,822703,27,2.8
ORD-00879,04-28-2023,Ibu Sari Dewi,USB C Hub,electronics,jawa barat,OFFLINE,retail,Transfer Bank,SITI RAHAYU,abc,,5,3.8
ORD-00880,2023-02-06,UD Sentosa,Laptop Pro X2,PERIPHERALS,Sumatera Utara,Online,Retail,qris,Ahmad Fauzi,12,,22,6.5
ORD-00881,2023-06-28,UD Sentosa,Mechanical KEYBOARD,Electronics,Jawa Timur,Offline,Government,transfer bank,Siti Rahayu,17,727810.81,N/A,3.1
ORD-00882,2025-10-12,Koperasi Sejahtera,Mechanical KEYBOARD,accessories,DKI JAKARTA,online,retail,Kartu Kredit,Ahmad Fauzi,1,843120,8,4.2
ORD-00883,12/07/2023,PT Teknologi Nusantara,Noise Cancelling Headset,Electronics,Sumatera Utara,E-Commerce,retail,cod,budi santoso,abc,1279374,11,2.5
ORD-00884,02/01/2024,CV Karya Indah,Desk Lamp LED,Furniture,Jawa Timur,OFFLINE,government,transfer bank,budi santoso,28,Rp 373811,10,
ORD-00885,2024-07-25,PT Global Digital,Webcam HD,Furniture,DKI JAKARTA,E-Commerce,sme,Kartu Kredit,Ahmad fauzi,43,592415,5,4.3
ORD-00886,2024-04-27,Toko Elektronik Sukses,Mechanical Keyboard,accessories,jawa barat,Online,Retail,Kartu Kredit,Fajar Kurniawan,22,530790,25,-1
ORD-00887,,PT Global Digital,External SSD 1TB,PERIPHERALS,Sumatera Utara,E-Commerce,Retail,Transfer Bank,Siti Rahayu,29,951385,11,2.1
ORD-00888,2024-12-03,Bapak Joko Widodo,wireless mouse,electronics,Kalimantan Timur,e-commerce,Retail,COD,Nurul Hidayah,40,417249,20,4.6
ORD-00889,20251014,PT Global Digital,Desk lamp,Peripherals,DKI Jakarta,direct sales,CORPORATE,qris,Fajar Kurniawan,34,"472112,00",19,4.9
ORD-00890,2023-01-26,Toko Elektronik Sukses,headset,Peripherals,Kalimantan Timur,direct sales,Government,transfer bank,SITI RAHAYU,47,Rp 1538104,5,1.8
ORD-00891,2023-11-22,UD Sentosa,USB C Hub,Furniture,Sulawesi Selatan,OFFLINE,retail,Kartu Kredit,Ahmad Fauzi,,,6,3.1
ORD-00892,,PT Global Digital,Webcam HD,Furniture,DKI Jakarta,Offline,Retail,Kartu Kredit,Budi Santoso,2,516344,1,3.0
ORD-00893,06-13-2023,PT Teknologi Nusantara,external ssd,accessories,JAWA TIMUR,Offline,Retail,Kartu Kredit,Riko Pratama,,825854,29,3.6
ORD-00894,20240728,PT Maju Bersama,Wireless Mouse,accessories,Kalimantan Timur,e-commerce,Government,COD,budi santoso,21,286102,24,
ORD-00895,2023-12-02,PT Maju Bersama,Gaming Chair,PERIPHERALS,Bali,e-commerce,sme,Kartu Kredit,budi santoso,43,2368839,12,2.2
ORD-00896,10-09-2025,CV Karya Indah,External SSD 1TB,electronics,Jawa Barat,direct sales,government,Kartu Kredit,SITI RAHAYU,31,"726770,00",24,3.2
ORD-00897,2023-09-14,Ibu Sari Dewi,external ssd,furniture,DKI Jakarta,e-commerce,sme,Transfer Bank,Nurul Hidayah,34,932615.29,21,3.5
ORD-00898,01/07/2024,PT Teknologi Nusantara,Gaming chair,furniture,DKI Jakarta,Direct Sales,sme,Kartu Kredit,Fajar Kurniawan,16,2361766,24,N/A
ORD-00899,N/A,Koperasi Sejahtera,external ssd,Furniture,JAWA TIMUR,Online,CORPORATE,Kartu Kredit,Nurul Hidayah,5,949723.54,3,2.2
ORD-00900,2025-11-18,PT Teknologi Nusantara,headset,electronics,JAWA TIMUR,online,Corporate,Kartu Kredit,Nurul Hidayah,6,1201688,8,3.4
ORD-00901,12/09/2023,Yayasan Pendidikan Maju,Mechanical Keyboard,accessories,Jawa Barat,E-Commerce,government,transfer bank,Ahmad Fauzi,0,534746,16,3.3
ORD-00902,2023-12-11,UD Sentosa,headset,Electronics,Bali,Online,Retail,Kartu Kredit,SITI RAHAYU,4,1456368,15,
ORD-00903,2025-05-23,PT Maju Bersama,Gaming Chair,Electronics,Jawa Barat,Offline,sme,QRIS,Ahmad Fauzi,9,2341483.19,29,4.1
ORD-00904,2023-08-26,Ibu Sari Dewi,wireless mouse,Electronics,Jawa Timur,Offline,government,Transfer Bank,Fajar Kurniawan,43,Rp 354796,1,
ORD-00905,11/10/2024,Bapak Joko Widodo,Gaming chair,Furniture,Sumatera Utara,Online,Retail,cod,Siti Rahayu,1,3220925.49,2,4.1
ORD-00906,2024-03-20,Toko Elektronik Sukses,Desk Lamp LED,Accessories,DKI Jakarta,direct sales,SME,COD,SITI RAHAYU,31,462903,150,N/A
ORD-00907,03-12-2023,Bapak Joko Widodo,Desk Lamp LED,Peripherals,Sumatera Utara,Offline,Retail,transfer bank,budi santoso,43,434074,28,6.5
ORD-00908,2024-09-14,Bapak Joko Widodo,Gaming Chair,Accessories,jawa barat,online,SME,Transfer Bank,SITI RAHAYU,28,3007135.16,8,3.2
ORD-00909,2025-01-11,CV Karya Indah,Noise Cancelling Headset,PERIPHERALS,Sumatera Utara,e-commerce,CORPORATE,qris,Ahmad Fauzi,,1382813,14,N/A
ORD-00910,21/08/2023,,Gaming chair,Furniture,Jawa Barat,Online,government,kartu kredit,Siti Rahayu,47,,3,6.5
ORD-00911,2023-11-23,PT Global Digital,4K Monitor,Electronics,DKI Jakarta,Direct Sales,CORPORATE,cod,SITI RAHAYU,41,-9999,26,
ORD-00912,2024-01-01,Yayasan Pendidikan Maju,Laptop Pro X1,Peripherals,DKI Jakarta,online,sme,kartu kredit,Fajar Kurniawan,-1,10705635,3,3.9
ORD-00913,08-04-2023,PT Maju Bersama,Gaming chair,electronics,DKI JAKARTA,Direct Sales,Retail,cod,Riko Pratama,0,2889174,150,3.4
ORD-00914,25/05/2023,UD Sentosa,External SSD 1TB,Peripherals,Jawa Barat,Online,SME,transfer bank,Fajar Kurniawan,,773333,4,1.9
ORD-00915,20251006,PT Maju Bersama,Desk Lamp LED,Peripherals,Jawa Timur,E-Commerce,Corporate,COD,budi santoso,23,350290,18,2.4
ORD-00916,2025-07-23,Toko Elektronik Sukses,headset,Electronics,Jawa Barat,e-commerce,SME,Transfer Bank,Siti Rahayu,17,1497263.17,16,
ORD-00917,2024-08-15,Toko Elektronik Sukses,Webcam HD,electronics,Kalimantan Timur,Direct Sales,retail,Transfer Bank,Budi Santoso,11,472671,26,1.9
ORD-00918,2025-01-21,UD Sentosa,Mechanical KEYBOARD,Furniture,Kalimantan Timur,Offline,sme,transfer bank,Ahmad Fauzi,37,591121,10,6.5
ORD-00919,2024-04-01,-,4k monitor,Electronics,jawa barat,OFFLINE,Retail,qris,Nurul Hidayah,8,"4292551,00",19,4.6
ORD-00920,2023-10-24,Yayasan Pendidikan Maju,USB C Hub,PERIPHERALS,Bali,direct sales,government,QRIS,Siti Rahayu,28,230499.67,7,6.5
ORD-00921,01/08/2024,Toko Elektronik Sukses,USB-C Hub,accessories,jawa barat,Direct Sales,Government,Kartu Kredit,Riko Pratama,,"240035,00",26,4.0
ORD-00922,N/A,UD Sentosa,Noise Cancelling Headset,Peripherals,Bali,online,Corporate,kartu kredit,Nurul Hidayah,47,1299326,24,1.8
ORD-00923,2024-09-17,UD Sentosa,Mechanical Keyboard,PERIPHERALS,Bali,direct sales,sme,QRIS,Siti Rahayu,49,630393,,3.4
ORD-00924,2024-01-22,UD Sentosa,Mechanical KEYBOARD,Furniture,Sulawesi Selatan,direct sales,Government,transfer bank,budi santoso,33,765048,1,3.5
ORD-00925,09/08/2024,PT Global Digital,External SSD 1TB,Furniture,DKI Jakarta,Online,CORPORATE,Kartu Kredit,Riko Pratama,,Rp 1107114,13,4.8
ORD-00926,2024-12-23,PT Maju Bersama,Laptop Pro X1,Furniture,Jawa Barat,online,Retail,COD,Budi Santoso,9,,N/A,2.0
ORD-00927,01/04/2024,UD Sentosa,USB-C Hub,Peripherals,JAWA TIMUR,Direct Sales,Retail,qris,Riko Pratama,4,307281.91,14,2.6
ORD-00928,2025-11-24,PT Maju Bersama,External SSD 1TB,Furniture,Jawa Timur,Online,Government,Kartu Kredit,SITI RAHAYU,abc,738394.49,23,
ORD-00929,,Yayasan Pendidikan Maju,External SSD 1TB,electronics,Jawa Timur,e-commerce,SME,QRIS,Ahmad Fauzi,8,945489,17,-1
ORD-00930,2025-09-26,-,USB C Hub,Electronics,JAWA TIMUR,OFFLINE,SME,QRIS,Siti Rahayu,24,"264172,00",8,2.8
ORD-00931,2025-10-13,Koperasi Sejahtera,Desk Lamp LED,Accessories,Sumatera Utara,e-commerce,government,Transfer Bank,Riko Pratama,0,377215,26,4.9
ORD-00932,2025-09-28,PT Global Digital,USB-C Hub,PERIPHERALS,Sulawesi Selatan,Direct Sales,CORPORATE,QRIS,Siti Rahayu,3,356880,21,3.5
ORD-00933,2025-06-26,Toko Elektronik Sukses,Desk Lamp LED,Peripherals,Bali,e-commerce,CORPORATE,COD,Dewi Lestari,47,491971.54,N/A,3.7
ORD-00934,28/06/2025,PT Global Digital,External SSD 1TB,electronics,Sumatera Utara,Online,retail,Kartu Kredit,Siti Rahayu,32,1161062,,2.6
ORD-00935,2024-04-14,Bapak Joko Widodo,headset,PERIPHERALS,DKI JAKARTA,e-commerce,CORPORATE,kartu kredit,Dewi Lestari,31,1518716,12,1.3
ORD-00936,2025-01-19,Ibu Sari Dewi,Mechanical Keyboard,Furniture,jawa barat,E-Commerce,government,Transfer Bank,Nurul Hidayah,40,784799,12,4.1
ORD-00937,2024-03-08,PT Global Digital,Desk Lamp LED,accessories,DKI Jakarta,Offline,retail,Transfer Bank,Ahmad fauzi,38,354482,29,N/A
ORD-00938,07/05/2024,PT Teknologi Nusantara,Gaming chair,Accessories,Sumatera Utara,online,SME,Kartu Kredit,Riko Pratama,4,"2548015,00",3,3.7
ORD-00939,2023-06-24,PT Teknologi Nusantara,4K Monitor,accessories,Sulawesi Selatan,Direct Sales,Government,QRIS,Siti Rahayu,6,3688479,-5,
ORD-00940,,CV Karya Indah,USB C Hub,electronics,Kalimantan Timur,direct sales,Retail,Kartu Kredit,Ahmad fauzi,44,281529,23,4.6
ORD-00941,N/A,,4k monitor,furniture,jawa barat,e-commerce,retail,COD,Ahmad fauzi,,4681530,4,3.1
ORD-00942,2025-03-03,CV Karya Indah,Laptop Pro X2,Electronics,Jawa Barat,Online,Government,cod,Ahmad Fauzi,21,10817793,0,4.9
ORD-00943,2023-02-07,UD Sentosa,Webcam HD,furniture,Sulawesi Selatan,Offline,sme,QRIS,Budi Santoso,23,550705,29,3.6
ORD-00944,2023-03-06,Yayasan Pendidikan Maju,headset,Accessories,jawa barat,online,government,kartu kredit,Dewi Lestari,-1,1096104,28,1.7
ORD-00945,20230912,CV Karya Indah,External SSD 1TB,PERIPHERALS,Sumatera Utara,online,retail,qris,SITI RAHAYU,31,742029.72,1,6.5
ORD-00946,2024-02-05,PT Global Digital,Webcam hd,Furniture,Sumatera Utara,e-commerce,Retail,Kartu Kredit,Budi Santoso,0,630143,28,N/A
ORD-00947,2024-08-25,UD Sentosa,headset,furniture,Kalimantan Timur,E-Commerce,SME,cod,Dewi Lestari,14,1538503.47,4,4.7
ORD-00948,2023-12-12,Yayasan Pendidikan Maju,Desk lamp,electronics,Kalimantan Timur,online,government,QRIS,Ahmad Fauzi,-1,421407.16,6,4.6
ORD-00949,2025-08-09,PT Maju Bersama,headset,Accessories,Jawa Timur,Offline,Retail,transfer bank,SITI RAHAYU,16,,,3.6
ORD-00950,2024-11-13,PT Maju Bersama,Mechanical Keyboard,Accessories,JAWA TIMUR,online,SME,Transfer Bank,Nurul Hidayah,47,645488,8,2.4
ORD-00951,N/A,Bapak Joko Widodo,Noise Cancelling Headset,Peripherals,jawa barat,Offline,SME,transfer bank,Siti Rahayu,22,970144.19,150,3.4
ORD-00952,2023-01-09,,external ssd,accessories,jawa barat,online,Retail,cod,Budi Santoso,11,Rp 1000237,150,1.4
ORD-00953,2023-10-17,Ibu Sari Dewi,Gaming chair,Accessories,JAWA TIMUR,e-commerce,sme,cod,SITI RAHAYU,5,3490475,19,1.7
ORD-00954,21/04/2025,PT Global Digital,Laptop Pro X1,accessories,jawa barat,direct sales,SME,kartu kredit,Dewi Lestari,45,7289975,24,N/A
ORD-00955,2023-02-19,PT Maju Bersama,Gaming chair,PERIPHERALS,DKI Jakarta,OFFLINE,Corporate,QRIS,Budi Santoso,2,3370576,9,4.2
ORD-00956,09-22-2024,Yayasan Pendidikan Maju,Wireless Mouse,Electronics,DKI Jakarta,e-commerce,sme,qris,Riko Pratama,32,358370,28,2.7
ORD-00957,11/06/2023,CV Karya Indah,4k monitor,Electronics,Kalimantan Timur,Direct Sales,Retail,Transfer Bank,SITI RAHAYU,31,4912141.04,18,4.9
ORD-00958,2023-12-12,-,Gaming chair,PERIPHERALS,DKI Jakarta,e-commerce,retail,kartu kredit,Dewi Lestari,47,2729670,5,1.8
ORD-00959,2024-11-14,Yayasan Pendidikan Maju,Laptop Pro X2,electronics,Sulawesi Selatan,Direct Sales,SME,kartu kredit,Riko Pratama,22,-9999,23,2.0
ORD-00960,2025-08-10,Bapak Joko Widodo,Desk lamp,Peripherals,JAWA TIMUR,OFFLINE,retail,transfer bank,Riko Pratama,18,Rp 403907,21,1.6
ORD-00961,20230304,Yayasan Pendidikan Maju,4k monitor,Furniture,Bali,direct sales,retail,transfer bank,Siti Rahayu,49,3488528,,2.9
ORD-00962,03-28-2025,Toko Elektronik Sukses,wireless mouse,Accessories,Kalimantan Timur,e-commerce,government,kartu kredit,Ahmad fauzi,3,332810,27,1.3
ORD-00963,2023-12-28,UD Sentosa,Wireless Mouse,Electronics,DKI Jakarta,Direct Sales,Corporate,QRIS,Siti Rahayu,26,384108,18,N/A
ORD-00964,2025-05-07,Toko Elektronik Sukses,4k monitor,Peripherals,Bali,OFFLINE,Corporate,transfer bank,budi santoso,21,3537748,17,4.5
ORD-00965,2024-05-06,PT Global Digital,4k monitor,Furniture,DKI Jakarta,Online,retail,COD,Riko Pratama,14,Rp 3992641,22,4.0
ORD-00966,,Toko Elektronik Sukses,external ssd,Electronics,Jawa Barat,Direct Sales,Government,transfer bank,SITI RAHAYU,42,1157526,9,1.8
