order_id,order_date,order_year,order_month,order_month_name,order_quarter,customer_name,customer_segment,product_name,category,region,sales_channel,payment_method,salesperson,quantity,unit_price,discount_percent,discount_amount,gross_sales,net_sales,rating
ORD-01152,2023-10-04,2023,10,October,Q4,PT Teknologi Nusantara,Government,External SSD 1TB,Peripherals,Dki Jakarta,Online,Cod,Ahmad Fauzi,1,80500400,5.0,4025020,80500400,76475380,2.9
ORD-00029,2023-10-05,2023,10,October,Q4,PT Global Digital,Retail,Wireless Mouse,Accessories,Jawa Timur,Online,Cod,Dewi Lestari,31,445857,8.0,1105725,13821567,12715842,3.1500000000000004
ORD-01086,2023-10-05,2023,10,October,Q4,PT Teknologi Nusantara,Sme,Gaming Chair,Peripherals,Bali,Offline,Kartu Kredit,Fajar Kurniawan,29,2379824,23.0,15873426,69014896,53141470,3.2
ORD-00213,2023-10-06,2023,10,October,Q4,CV Karya Indah,Sme,External SSD 1TB,Furniture,Jawa Barat,Offline,Cod,Ahmad Fauzi,27,777548,4.0,839752,20993796,20154044,4.6
ORD-00567,2023-10-06,2023,10,October,Q4,Ibu Sari Dewi,Corporate,Noise Cancelling Headset,Accessories,Jawa Barat,Online,Cod,Siti Rahayu,50,1540953,4.0,3081906,77047650,73965744,4.8
ORD-00690,2023-10-06,2023,10,October,Q4,Bapak Joko Widodo,Retail,Mechanical Keyboard,Furniture,Jawa Timur,Offline,Qris,Ahmad Fauzi,2,608039,15.0,182412,1216078,1033666,3.0
ORD-02476,2023-10-07,2023,10,October,Q4,PT Maju Bersama,Government,Wireless Mouse,Peripherals,Kalimantan Timur,Offline,Kartu Kredit,Fajar Kurniawan,29,28039000,0.0,0,813131000,813131000,5.0
ORD-00158,2023-10-08,2023,10,October,Q4,PT Maju Bersama,Retail,Noise Cancelling Headset,Electronics,Dki Jakarta,Offline,Kartu Kredit,Budi Santoso,31,132848100,10.0,411829110,4118291100,3706461990,2.9
ORD-02047,2023-10-08,2023,10,October,Q4,PT Global Digital,Sme,Wireless Mouse,Electronics,Bali,Offline,Kartu Kredit,Budi Santoso,29,405015,0.0,0,11745435,11745435,3.2
ORD-00020,2023-10-09,2023,10,October,Q4,PT Global Digital,Retail,Wireless Mouse,Furniture,Sulawesi Selatan,Offline,Kartu Kredit,Riko Pratama,39,417625,16.0,2605980,16287375,13681395,3.3
ORD-01448,2023-10-10,2023,10,October,Q4,Toko Elektronik Sukses,Corporate,Wireless Mouse,Electronics,Jawa Barat,Offline,Cod,Budi Santoso,15,450390,14.0,945819,6755850,5810031,3.6
ORD-00680,2023-10-10,2023,10,October,Q4,PT Maju Bersama,Government,Gaming Chair,Peripherals,Jawa Barat,Offline,Kartu Kredit,Ahmad Fauzi,8,3347355,30.0,8033652,26778840,18745188,3.2
ORD-01966,2023-10-11,2023,10,October,Q4,,Corporate,USB-C Hub,Peripherals,Jawa Timur,Online,Cod,Fajar Kurniawan,39,362898,0.0,0,14153022,14153022,1.8
ORD-01980,2023-10-11,2023,10,October,Q4,PT Teknologi Nusantara,Sme,External SSD 1TB,Electronics,Kalimantan Timur,Online,Kartu Kredit,Siti Rahayu,31,937518,20.0,5812612,29063058,23250446,1.9
ORD-00495,2023-10-13,2023,10,October,Q4,Yayasan Pendidikan Maju,Retail,Gaming Chair,Peripherals,Jawa Barat,Offline,Qris,Nurul Hidayah,13,3047571,26.0,10300790,39618423,29317633,4.6
ORD-00858,2023-10-14,2023,10,October,Q4,Bapak Joko Widodo,Corporate,Desk Lamp LED,Accessories,Jawa Timur,Online,Cod,Budi Santoso,35,388896,19.0,2586158,13611360,11025202,1.8
ORD-01603,2023-10-14,2023,10,October,Q4,UD Sentosa,Corporate,Wireless Mouse,Electronics,Jawa Barat,Offline,Kartu Kredit,Fajar Kurniawan,6,395546,0.0,0,2373276,2373276,3.1500000000000004
ORD-01760,2023-10-16,2023,10,October,Q4,Ibu Sari Dewi,Sme,Noise Cancelling Headset,Accessories,Sumatera Utara,Offline,Cod,Siti Rahayu,18,1270317,24.0,5487769,22865706,17377937,2.9
ORD-00953,2023-10-17,2023,10,October,Q4,Ibu Sari Dewi,Sme,Gaming Chair,Accessories,Jawa Timur,Online,Cod,Siti Rahayu,5,3490475,19.0,3315951,17452375,14136424,1.7
ORD-00764,2023-10-17,2023,10,October,Q4,Yayasan Pendidikan Maju,Sme,Laptop Pro X2,Furniture,Jawa Barat,Offline,Kartu Kredit,Ahmad Fauzi,8,8900968,23.0,16377781,71207744,54829963,3.5
ORD-01542,2023-10-17,2023,10,October,Q4,UD Sentosa,Government,Laptop Pro X2,Accessories,Jawa Barat,Offline,Transfer Bank,Dewi Lestari,8,8944357,24.0,17173165,71554856,54381691,1.9
ORD-00009,2023-10-18,2023,10,October,Q4,PT Global Digital,Retail,USB-C Hub,Accessories,Jawa Timur,Offline,Kartu Kredit,Budi Santoso,15,312354,0.0,0,4685310,4685310,1.3
ORD-00558,2023-10-19,2023,10,October,Q4,Bapak Joko Widodo,Government,4K Monitor,Electronics,Dki Jakarta,Online,Kartu Kredit,Ahmad Fauzi,42,4281033,8.0,14384271,179803386,165419115,1.4
ORD-02448,2023-10-19,2023,10,October,Q4,Bapak Joko Widodo,Corporate,Desk Lamp LED,Peripherals,Sulawesi Selatan,Online,Qris,Dewi Lestari,46,365801,3.0,504805,16826846,16322041,3.3
ORD-00210,2023-10-19,2023,10,October,Q4,PT Global Digital,Government,Webcam HD,Electronics,Sumatera Utara,Online,Cod,Ahmad Fauzi,10,660186,24.0,1584446,6601860,5017414,2.1
ORD-00540,2023-10-20,2023,10,October,Q4,CV Karya Indah,Retail,Wireless Mouse,Furniture,Sumatera Utara,Offline,Cod,Ahmad Fauzi,49,292384,19.0,2722095,14326816,11604721,4.6
ORD-00228,2023-10-22,2023,10,October,Q4,Koperasi Sejahtera,Sme,Wireless Mouse,Peripherals,Jawa Timur,Online,Qris,Fajar Kurniawan,7,321266,12.0,269863,2248862,1978999,4.8
ORD-02250,2023-10-22,2023,10,October,Q4,PT Maju Bersama,Corporate,External SSD 1TB,Accessories,Bali,Offline,Cod,Siti Rahayu,35,1062837,16.0,5951887,37199295,31247408,2.9
ORD-00397,2023-10-23,2023,10,October,Q4,PT Maju Bersama,Retail,Laptop Pro X1,Accessories,Sulawesi Selatan,Offline,Kartu Kredit,Siti Rahayu,13,8962817,15.0,17477493,116516621,99039128,1.7
ORD-01356,2023-10-24,2023,10,October,Q4,Bapak Joko Widodo,Sme,Desk Lamp LED,Electronics,Jawa Barat,Offline,Kartu Kredit,Siti Rahayu,40,449930,0.0,0,17997200,17997200,2.7
ORD-00920,2023-10-24,2023,10,October,Q4,Yayasan Pendidikan Maju,Government,USB-C Hub,Peripherals,Bali,Offline,Qris,Siti Rahayu,28,230500,7.0,451779,6453991,6002211,3.1
ORD-00600,2023-10-24,2023,10,October,Q4,Koperasi Sejahtera,Government,Webcam HD,Accessories,Jawa Barat,Offline,Kartu Kredit,Budi Santoso,7,604604,20.0,846446,4232228,3385782,2.6
ORD-00730,2023-10-24,2023,10,October,Q4,Bapak Joko Widodo,Retail,Laptop Pro X2,Accessories,Dki Jakarta,Online,Transfer Bank,Ahmad Fauzi,18,7846320,7.0,9886363,141233760,131347397,2.8
ORD-00410,2023-10-26,2023,10,October,Q4,Ibu Sari Dewi,Corporate,External SSD 1TB,Furniture,Jawa Timur,Online,Kartu Kredit,Fajar Kurniawan,10,1167416,19.0,2218090,11674160,9456070,3.3
ORD-00647,2023-10-27,2023,10,October,Q4,PT Global Digital,Sme,4K Monitor,Accessories,Sulawesi Selatan,Online,Transfer Bank,Fajar Kurniawan,7,5390132,0.0,0,37730924,37730924,2.7
ORD-00555,2023-10-27,2023,10,October,Q4,CV Karya Indah,Retail,Webcam HD,Peripherals,Jawa Barat,Offline,Cod,Siti Rahayu,9,652409,21.0,1233053,5871681,4638628,4.2
ORD-00783,2023-10-27,2023,10,October,Q4,PT Teknologi Nusantara,Retail,External SSD 1TB,Peripherals,Dki Jakarta,Online,Cod,Siti Rahayu,18,816366,24.0,3526701,14694588,11167887,2.6
ORD-00112,2023-10-28,2023,10,October,Q4,Yayasan Pendidikan Maju,Government,4K Monitor,Accessories,Jawa Barat,Offline,Kartu Kredit,Siti Rahayu,10,5322992,13.0,6919890,53229920,46310030,2.3
ORD-00293,2023-11-01,2023,11,November,Q4,CV Karya Indah,Government,External SSD 1TB,Accessories,Sulawesi Selatan,Offline,Kartu Kredit,Nurul Hidayah,1,766758,7.0,53673,766758,713085,1.8
ORD-01653,2023-11-02,2023,11,November,Q4,CV Karya Indah,Retail,Gaming Chair,Electronics,Sulawesi Selatan,Offline,Transfer Bank,Dewi Lestari,24,3238544,13.0,10104257,77725056,67620799,1.2
ORD-01381,2023-11-02,2023,11,November,Q4,Yayasan Pendidikan Maju,Sme,4K Monitor,Peripherals,Sumatera Utara,Offline,Cod,Siti Rahayu,22,4315194,19.0,18037511,94934268,76896757,2.0
ORD-00196,2023-11-02,2023,11,November,Q4,Bapak Joko Widodo,Retail,4K Monitor,Electronics,Sulawesi Selatan,Offline,Qris,Ahmad Fauzi,11,4795120,0.0,0,52746320,52746320,1.8
ORD-00198,2023-11-03,2023,11,November,Q4,Bapak Joko Widodo,Retail,USB-C Hub,Accessories,Jawa Barat,Offline,Transfer Bank,Ahmad Fauzi,12,276808,17.0,564688,3321696,2757008,3.3
ORD-00053,2023-11-03,2023,11,November,Q4,Yayasan Pendidikan Maju,Retail,Wireless Mouse,Peripherals,Sumatera Utara,Offline,Kartu Kredit,Fajar Kurniawan,30,351452,30.0,3163068,10543560,7380492,3.0
ORD-01687,2023-11-03,2023,11,November,Q4,Toko Elektronik Sukses,Government,Laptop Pro X2,Peripherals,Bali,Online,Transfer Bank,Riko Pratama,20,10110996,19.0,38421785,202219920,163798135,2.6
ORD-01744,2023-11-03,2023,11,November,Q4,PT Maju Bersama,Corporate,Mechanical Keyboard,Furniture,Sumatera Utara,Offline,Kartu Kredit,Riko Pratama,2,643234,7.0,90053,1286468,1196415,3.3
ORD-01154,2023-11-05,2023,11,November,Q4,PT Maju Bersama,Sme,External SSD 1TB,Peripherals,Jawa Barat,Online,Transfer Bank,Dewi Lestari,28,1046118,4.0,1171652,29291304,28119652,2.9
ORD-02076,2023-11-05,2023,11,November,Q4,PT Global Digital,Government,USB-C Hub,Peripherals,Kalimantan Timur,Online,Kartu Kredit,Siti Rahayu,13,350830,19.0,866551,4560795,3694244,4.9
ORD-02279,2023-11-07,2023,11,November,Q4,Koperasi Sejahtera,Corporate,USB-C Hub,Electronics,Kalimantan Timur,Offline,Transfer Bank,Nurul Hidayah,49,246396,1.0,120734,12073404,11952670,4.3
ORD-00240,2023-11-07,2023,11,November,Q4,UD Sentosa,Corporate,External SSD 1TB,Peripherals,Kalimantan Timur,Offline,Cod,Budi Santoso,16,72678000,18.0,209312640,1162848000,953535360,2.9
ORD-00055,2023-11-07,2023,11,November,Q4,UD Sentosa,Retail,Wireless Mouse,Electronics,Jawa Timur,Online,Kartu Kredit,Ahmad Fauzi,39,338364,25.0,3299050,13196200,9897150,4.3
ORD-02209,2023-11-08,2023,11,November,Q4,Toko Elektronik Sukses,Retail,USB-C Hub,Furniture,Bali,Offline,Transfer Bank,Budi Santoso,42,256180,20.0,2151912,10759560,8607648,3.0
ORD-01859,2023-11-08,2023,11,November,Q4,Toko Elektronik Sukses,Retail,USB-C Hub,Accessories,Jawa Barat,Offline,Transfer Bank,Siti Rahayu,7,225761,0.0,0,1580327,1580327,4.0
ORD-02333,2023-11-09,2023,11,November,Q4,CV Karya Indah,Corporate,Gaming Chair,Peripherals,Jawa Barat,Online,Qris,Budi Santoso,12,2726868,22.0,7198932,32722416,25523484,3.0
ORD-01359,2023-11-09,2023,11,November,Q4,UD Sentosa,Government,Mechanical Keyboard,Furniture,Jawa Timur,Online,Transfer Bank,Nurul Hidayah,46,523615,0.0,0,24086290,24086290,3.0
ORD-02162,2023-11-10,2023,11,November,Q4,Toko Elektronik Sukses,Government,Mechanical Keyboard,Furniture,Jawa Timur,Offline,Qris,Ahmad Fauzi,41,729712,18.0,5385275,29918192,24532917,2.4
ORD-00359,2023-11-10,2023,11,November,Q4,PT Maju Bersama,Government,Laptop Pro X1,Peripherals,Jawa Barat,Offline,Qris,Dewi Lestari,4,10845576,12.0,5205876,43382304,38176428,3.0
ORD-01712,2023-11-12,2023,11,November,Q4,Yayasan Pendidikan Maju,Corporate,Mechanical Keyboard,Peripherals,Jawa Timur,Offline,Cod,Fajar Kurniawan,36,748764,25.0,6738876,26955504,20216628,3.0
ORD-01965,2023-11-13,2023,11,November,Q4,Yayasan Pendidikan Maju,Corporate,External SSD 1TB,Electronics,Dki Jakarta,Online,Qris,Siti Rahayu,40,993372,21.0,8344325,39734880,31390555,4.1
ORD-01673,2023-11-13,2023,11,November,Q4,PT Global Digital,Retail,4K Monitor,Furniture,Kalimantan Timur,Online,Transfer Bank,Budi Santoso,38,4526591,0.0,0,172010458,172010458,3.4
ORD-02298,2023-11-14,2023,11,November,Q4,UD Sentosa,Sme,Gaming Chair,Peripherals,Bali,Online,Kartu Kredit,Riko Pratama,18,3086240,9.0,4999709,55552317,50552609,3.8
ORD-01876,2023-11-15,2023,11,November,Q4,Ibu Sari Dewi,Corporate,Wireless Mouse,Accessories,Jawa Timur,Online,Transfer Bank,Siti Rahayu,25,337256,1.0,84314,8431400,8347086,3.1500000000000004
ORD-01242,2023-11-16,2023,11,November,Q4,Toko Elektronik Sukses,Retail,Noise Cancelling Headset,Furniture,Sumatera Utara,Offline,Qris,Ahmad Fauzi,23,1481403,0.0,0,34072269,34072269,3.6
ORD-01870,2023-11-16,2023,11,November,Q4,PT Global Digital,Government,Noise Cancelling Headset,Furniture,Jawa Barat,Online,Transfer Bank,Dewi Lestari,46,1320730,0.0,0,60753602,60753602,2.4
ORD-00742,2023-11-17,2023,11,November,Q4,Yayasan Pendidikan Maju,Retail,Laptop Pro X1,Peripherals,Dki Jakarta,Online,Transfer Bank,Nurul Hidayah,29,9404936,10.0,27274314,272743144,245468830,4.2
ORD-01846,2023-11-17,2023,11,November,Q4,Ibu Sari Dewi,Retail,Desk Lamp LED,Furniture,Dki Jakarta,Online,Qris,Budi Santoso,3,41045100,0.0,0,123135300,123135300,4.8
ORD-01237,2023-11-19,2023,11,November,Q4,PT Global Digital,Government,External SSD 1TB,Peripherals,Jawa Barat,Online,Transfer Bank,Siti Rahayu,37,815241,15.0,4524588,30163917,25639329,3.4
ORD-00536,2023-11-19,2023,11,November,Q4,PT Maju Bersama,Corporate,Wireless Mouse,Electronics,Dki Jakarta,Offline,Cod,Siti Rahayu,13,398799,23.0,1192409,5184387,3991978,3.1500000000000004
ORD-00178,2023-11-19,2023,11,November,Q4,CV Karya Indah,Sme,Laptop Pro X2,Peripherals,Kalimantan Timur,Online,Kartu Kredit,Ahmad Fauzi,40,7626811,21.0,64065212,305072440,241007228,2.8
ORD-02001,2023-11-19,2023,11,November,Q4,PT Maju Bersama,Government,Gaming Chair,Electronics,Dki Jakarta,Online,Transfer Bank,Nurul Hidayah,40,3505240,2.0,2804192,140209600,137405408,3.2
ORD-00125,2023-11-20,2023,11,November,Q4,Koperasi Sejahtera,Corporate,4K Monitor,Electronics,Jawa Barat,Offline,Cod,Budi Santoso,42,5390303,25.0,56598182,226392726,169794544,1.4
ORD-02187,2023-11-20,2023,11,November,Q4,PT Maju Bersama,Retail,Desk Lamp LED,Furniture,Kalimantan Timur,Online,Kartu Kredit,Nurul Hidayah,14,375307,19.0,998317,5254298,4255981,3.4
ORD-00241,2023-11-20,2023,11,November,Q4,UD Sentosa,Retail,Noise Cancelling Headset,Furniture,Jawa Barat,Offline,Qris,Ahmad Fauzi,49,1173311,17.0,9773681,57492239,47718558,3.0
ORD-01932,2023-11-21,2023,11,November,Q4,UD Sentosa,Retail,Laptop Pro X2,Electronics,Jawa Barat,Offline,Qris,Riko Pratama,27,8223495,30.0,66610310,222034365,155424056,2.7
ORD-00696,2023-11-21,2023,11,November,Q4,CV Karya Indah,Government,Laptop Pro X1,Electronics,Kalimantan Timur,Offline,Transfer Bank,Budi Santoso,6,10666678,20.0,12800014,64000068,51200054,3.0
ORD-00071,2023-11-22,2023,11,November,Q4,PT Maju Bersama,Government,Desk Lamp LED,Peripherals,Kalimantan Timur,Online,Qris,Nurul Hidayah,24,338250,30.0,2435400,8118000,5682600,1.9
ORD-00848,2023-11-23,2023,11,November,Q4,CV Karya Indah,Corporate,Mechanical Keyboard,Electronics,Dki Jakarta,Online,Cod,Ahmad Fauzi,27,565381,24.0,3663669,15265287,11601618,1.5
ORD-01959,2023-11-23,2023,11,November,Q4,CV Karya Indah,Retail,Laptop Pro X2,Peripherals,Jawa Timur,Online,Qris,Ahmad Fauzi,1,6806651,30.0,2041995,6806651,4764656,2.9
ORD-01482,2023-11-23,2023,11,November,Q4,CV Karya Indah,Government,Mechanical Keyboard,Peripherals,Jawa Timur,Online,Kartu Kredit,Budi Santoso,24,557318,17.0,2273857,13375632,11101775,1.5
ORD-00374,2023-11-23,2023,11,November,Q4,Yayasan Pendidikan Maju,Retail,Noise Cancelling Headset,Furniture,Jawa Barat,Online,Qris,Fajar Kurniawan,34,1491470,0.0,0,50709980,50709980,2.3
ORD-01295,2023-11-26,2023,11,November,Q4,Bapak Joko Widodo,Government,Wireless Mouse,Peripherals,Bali,Online,Qris,Ahmad Fauzi,12,41678800,16.0,80023296,500145600,420122304,4.8
ORD-02362,2023-11-26,2023,11,November,Q4,Bapak Joko Widodo,Government,Webcam HD,Accessories,Jawa Barat,Online,Cod,Nurul Hidayah,31,501406,9.0,1398923,15543586,14144663,2.9
ORD-01868,2023-11-27,2023,11,November,Q4,,Retail,4K Monitor,Peripherals,Jawa Timur,Online,Cod,Nurul Hidayah,44,4051982,13.0,23177337,178287208,155109871,1.3
ORD-01328,2023-11-27,2023,11,November,Q4,Yayasan Pendidikan Maju,Corporate,External SSD 1TB,Accessories,Sulawesi Selatan,Online,Transfer Bank,Siti Rahayu,49,727309,0.0,0,35638141,35638141,1.5
ORD-01623,2023-11-27,2023,11,November,Q4,PT Teknologi Nusantara,Corporate,Wireless Mouse,Accessories,Kalimantan Timur,Offline,Transfer Bank,Dewi Lestari,25,330077,25.0,2062981,8251925,6188944,4.7
ORD-01254,2023-11-28,2023,11,November,Q4,PT Teknologi Nusantara,Corporate,Webcam HD,Furniture,Kalimantan Timur,Offline,Cod,Budi Santoso,7,444528,0.0,0,3111696,3111696,4.6
ORD-01927,2023-12-01,2023,12,December,Q4,PT Teknologi Nusantara,Corporate,Laptop Pro X2,Accessories,Jawa Timur,Online,Cod,Riko Pratama,11,10171388,0.0,0,111885268,111885268,2.6
ORD-02081,2023-12-01,2023,12,December,Q4,CV Karya Indah,Corporate,Mechanical Keyboard,Electronics,Dki Jakarta,Online,Transfer Bank,Riko Pratama,7,71342100,7.0,34957629,499394700,464437071,3.0
ORD-01656,2023-12-02,2023,12,December,Q4,Ibu Sari Dewi,Retail,Wireless Mouse,Furniture,Sulawesi Selatan,Online,Transfer Bank,Nurul Hidayah,4,330380,29.0,383241,1321520,938279,4.0
ORD-01272,2023-12-02,2023,12,December,Q4,PT Teknologi Nusantara,Retail,Webcam HD,Furniture,Bali,Offline,Kartu Kredit,Budi Santoso,34,433151,3.0,441814,14727134,14285320,2.7
ORD-00239,2023-12-02,2023,12,December,Q4,Koperasi Sejahtera,Retail,Gaming Chair,Furniture,Jawa Barat,Offline,Qris,Ahmad Fauzi,48,3172411,21.0,31977903,152275728,120297825,4.7
ORD-00895,2023-12-02,2023,12,December,Q4,PT Maju Bersama,Sme,Gaming Chair,Peripherals,Bali,Online,Kartu Kredit,Budi Santoso,43,2368839,12.0,12223209,101860077,89636868,2.2
ORD-01548,2023-12-03,2023,12,December,Q4,,Retail,Webcam HD,Furniture,Sumatera Utara,Online,Transfer Bank,Siti Rahayu,3,587609,18.0,317309,1762827,1445518,1.2
ORD-00632,2023-12-03,2023,12,December,Q4,PT Maju Bersama,Corporate,4K Monitor,Peripherals,Jawa Barat,Online,Qris,Riko Pratama,25,5384892,28.0,37694244,134622300,96928056,4.4
ORD-01963,2023-12-03,2023,12,December,Q4,Toko Elektronik Sukses,Sme,Gaming Chair,Furniture,Jawa Timur,Online,Transfer Bank,Ahmad Fauzi,49,2562369,0.0,0,125556081,125556081,4.1
ORD-00136,2023-12-03,2023,12,December,Q4,Toko Elektronik Sukses,Sme,Webcam HD,Electronics,Jawa Barat,Offline,Kartu Kredit,Fajar Kurniawan,30,509138,17.0,2596604,15274140,12677536,2.7
ORD-00047,2023-12-03,2023,12,December,Q4,Bapak Joko Widodo,Corporate,Mechanical Keyboard,Peripherals,Dki Jakarta,Online,Cod,Riko Pratama,7,803588,0.0,0,5625116,5625116,3.0
ORD-01098,2023-12-04,2023,12,December,Q4,,Sme,Desk Lamp LED,Electronics,Kalimantan Timur,Offline,Transfer Bank,Ahmad Fauzi,18,446285,14.0,1124638,8033130,6908492,2.6
ORD-01453,2023-12-05,2023,12,December,Q4,Ibu Sari Dewi,Corporate,Desk Lamp LED,Peripherals,Jawa Barat,Offline,Kartu Kredit,Nurul Hidayah,25,327139,0.0,0,8178475,8178475,3.7
ORD-00760,2023-12-06,2023,12,December,Q4,PT Maju Bersama,Sme,Gaming Chair,Furniture,Kalimantan Timur,Online,Qris,Siti Rahayu,49,2999247,2.0,2939262,146963103,144023841,3.2
ORD-01128,2023-12-06,2023,12,December,Q4,PT Global Digital,Corporate,Desk Lamp LED,Electronics,Kalimantan Timur,Offline,Cod,Riko Pratama,5,429490,12.0,257694,2147450,1889756,3.0
ORD-00330,2023-12-07,2023,12,December,Q4,UD Sentosa,Corporate,Desk Lamp LED,Accessories,Sulawesi Selatan,Offline,Transfer Bank,Nurul Hidayah,11,488980,6.0,322727,5378780,5056053,3.8
ORD-02034,2023-12-07,2023,12,December,Q4,PT Global Digital,Government,Laptop Pro X2,Electronics,Jawa Timur,Online,Transfer Bank,Siti Rahayu,7,9527908,0.0,0,66695356,66695356,2.0
ORD-01463,2023-12-08,2023,12,December,Q4,PT Global Digital,Corporate,Laptop Pro X2,Peripherals,Dki Jakarta,Offline,Cod,Budi Santoso,1,942305200,18.0,169614936,942305200,772690264,2.6
ORD-02314,2023-12-08,2023,12,December,Q4,Koperasi Sejahtera,Retail,Noise Cancelling Headset,Electronics,Sumatera Utara,Offline,Cod,Fajar Kurniawan,49,1543906,15.0,11347709,75651394,64303685,1.7
ORD-00586,2023-12-08,2023,12,December,Q4,Bapak Joko Widodo,Retail,Gaming Chair,Electronics,Dki Jakarta,Online,Kartu Kredit,Ahmad Fauzi,42,3450420,23.0,33331057,144917640,111586583,2.5
ORD-00706,2023-12-08,2023,12,December,Q4,PT Global Digital,Government,Webcam HD,Peripherals,Jawa Barat,Offline,Transfer Bank,Siti Rahayu,38,486217,0.0,0,18476246,18476246,1.6
ORD-01795,2023-12-09,2023,12,December,Q4,Koperasi Sejahtera,Government,Noise Cancelling Headset,Furniture,Jawa Barat,Online,Kartu Kredit,Budi Santoso,13,1089354,0.0,0,14161602,14161602,4.0
ORD-01801,2023-12-09,2023,12,December,Q4,PT Maju Bersama,Government,Mechanical Keyboard,Electronics,Bali,Online,Qris,Budi Santoso,31,792733,20.0,4914945,24574723,19659778,2.6
ORD-02463,2023-12-09,2023,12,December,Q4,UD Sentosa,Retail,Gaming Chair,Accessories,Bali,Offline,Cod,Ahmad Fauzi,4,242373700,0.0,0,969494800,969494800,4.5
ORD-00557,2023-12-10,2023,12,December,Q4,UD Sentosa,Government,USB-C Hub,Furniture,Jawa Timur,Offline,Qris,Nurul Hidayah,22,239088,23.0,1209785,5259936,4050151,3.1
ORD-02074,2023-12-10,2023,12,December,Q4,CV Karya Indah,Retail,Webcam HD,Electronics,Dki Jakarta,Online,Kartu Kredit,Dewi Lestari,38,662205,0.0,0,25163790,25163790,2.7
ORD-00902,2023-12-11,2023,12,December,Q4,UD Sentosa,Retail,Noise Cancelling Headset,Electronics,Bali,Online,Kartu Kredit,Siti Rahayu,4,1456368,15.0,873821,5825472,4951651,2.9
ORD-00958,2023-12-12,2023,12,December,Q4,-,Retail,Gaming Chair,Peripherals,Dki Jakarta,Online,Kartu Kredit,Dewi Lestari,47,2729670,5.0,6414724,128294490,121879766,1.8
ORD-01284,2023-12-13,2023,12,December,Q4,Ibu Sari Dewi,Sme,Gaming Chair,Electronics,Jawa Timur,Offline,Cod,Riko Pratama,32,2665500,7.0,5970721,85296014,79325293,1.3
ORD-01924,2023-12-14,2023,12,December,Q4,PT Teknologi Nusantara,Government,USB-C Hub,Peripherals,Jawa Timur,Online,Cod,Siti Rahayu,50,362859,18.0,3265731,18142950,14877219,1.6
ORD-02023,2023-12-15,2023,12,December,Q4,PT Maju Bersama,Retail,External SSD 1TB,Furniture,Sumatera Utara,Offline,Kartu Kredit,Ahmad Fauzi,38,1134558,10.0,4311320,43113204,38801884,3.7
ORD-02352,2023-12-15,2023,12,December,Q4,Bapak Joko Widodo,Government,External SSD 1TB,Furniture,Jawa Barat,Online,Cod,Budi Santoso,29,767109,20.0,4449232,22246161,17796929,3.3
ORD-02368,2023-12-16,2023,12,December,Q4,PT Maju Bersama,Corporate,External SSD 1TB,Peripherals,Jawa Barat,Online,Qris,Ahmad Fauzi,31,957393,2.0,593584,29679183,29085599,3.6
ORD-01188,2023-12-16,2023,12,December,Q4,Toko Elektronik Sukses,Retail,Desk Lamp LED,Electronics,Dki Jakarta,Online,Transfer Bank,Nurul Hidayah,19,32840800,27.0,168473304,623975200,455501896,2.2
ORD-02039,2023-12-16,2023,12,December,Q4,CV Karya Indah,Corporate,4K Monitor,Peripherals,Bali,Offline,Transfer Bank,Siti Rahayu,40,4478756,20.0,35830048,179150240,143320192,4.2
ORD-01857,2023-12-17,2023,12,December,Q4,Bapak Joko Widodo,Government,Laptop Pro X1,Electronics,Kalimantan Timur,Offline,Qris,Riko Pratama,35,8898270,2.0,6228789,311439450,305210661,4.0
ORD-00318,2023-12-18,2023,12,December,Q4,UD Sentosa,Sme,Laptop Pro X1,Furniture,Dki Jakarta,Online,Kartu Kredit,Ahmad Fauzi,22,8814120,24.0,46538554,193910640,147372086,3.3
ORD-01577,2023-12-19,2023,12,December,Q4,PT Global Digital,Retail,Mechanical Keyboard,Furniture,Jawa Timur,Online,Cod,Ahmad Fauzi,2,599939,1.0,11999,1199878,1187879,4.0
ORD-00111,2023-12-20,2023,12,December,Q4,PT Teknologi Nusantara,Retail,Laptop Pro X2,Electronics,Jawa Barat,Offline,Kartu Kredit,Ahmad Fauzi,26,10095934,17.0,44624028,262494284,217870256,2.0
